"year","month","day","date","lon","lat","hauljoin","bot_depth","bot_temp","actual_area_swept","cpue_kg_km2"
2022,8,20,2022-08-20,-167.344555,60.665715,-22026,22,9.9,0.044556281,0.403983447361776
2022,8,20,2022-08-20,-168.0241,60.670495,-22025,26,9.4,0.044404652,3.69330672831306
2022,8,20,2022-08-20,-168.67883,60.66605,-22024,35,8.1,0.04318788,43.4381127297751
2022,8,19,2022-08-19,-170.060395,60.670395,-22023,48,4.3,0.047321286,0
2022,8,19,2022-08-19,-169.38777,60.66884,-22022,42,7.3,0.050990172,0
2022,8,19,2022-08-19,-169.439805,60.999665,-22021,39,7.6,0.043567359,27.0385909781678
2022,8,19,2022-08-19,-169.46998,61.326755,-22020,38,7.1,0.04277382,38.0139066372842
2022,8,19,2022-08-19,-166.73338,60.682975,-22019,19,11,0.045360546,168.207851819068
2022,8,19,2022-08-19,-166.70998,61.016565,-22018,15,10.2,0.036935028,1.1371319388197
2022,8,19,2022-08-19,-166.751865,61.334085,-22017,13,10.2,0.040153413,6.17631183680451
2022,8,18,2022-08-18,-170.24128,61.999875,-22016,44,0.6,0.04859952,1.72841213246551
2022,8,18,2022-08-18,-170.188225,61.658755,-22015,44,1,0.04858544,4.11645958130666
2022,8,18,2022-08-18,-170.15793,61.3246,-22014,45,3.1,0.048308876,0
2022,8,18,2022-08-18,-170.115145,60.986185,-22013,46,3.5,0.045964175,0
2022,8,17,2022-08-17,-170.74741,60.659335,-22012,57,1.3,0.05127009,0
2022,8,17,2022-08-17,-170.80126,60.995915,-22011,52,1.9,0.047595782,64.6906064070972
2022,8,17,2022-08-17,-170.855905,61.338255,-22010,47,2.3,0.045735437,0
2022,8,17,2022-08-17,-170.93239,61.662985,-22009,48,0.5,0.04805912,0
2022,8,19,2022-08-19,-166.73058,61.656945,-22007,19,10.2,0.042468225,2.44888972873248
2022,8,18,2022-08-18,-166.698285,61.992735,-22006,18,9.3,0.043617145,0
2022,8,18,2022-08-18,-167.41514,61.986085,-22005,23,9,0.04603465,0.34756428038445
2022,8,18,2022-08-18,-167.422495,61.68254,-22004,22,9.1,0.047729084,0
2022,8,18,2022-08-18,-167.38324,61.29893,-22003,22,9.1,0.04144128,1.15826538176427
2022,8,17,2022-08-17,-167.41167,60.99004,-22002,21,9.6,0.042223775,9.56806917429813
2022,8,17,2022-08-17,-168.05216,61.03059,-22001,26,8.8,0.046750361,1.62565589600474
2022,8,17,2022-08-17,-168.106955,61.32989,-22000,27,8.4,0.04458397,0
2022,8,16,2022-08-16,-170.977865,61.996715,-21999,47,0.2,0.047437362,0
2022,8,16,2022-08-16,-171.05191,62.335195,-21998,40,0.2,0.043099524,0
2022,8,15,2022-08-15,-171.704235,62.31962,-21997,44,-0.3,0.048111696,0
2022,8,15,2022-08-15,-171.60421,62.000225,-21996,49,0.1,0.04812175,0
2022,8,15,2022-08-15,-171.559255,61.672025,-21995,53,0.2,0.047413086,0
2022,8,15,2022-08-15,-171.51256,61.331085,-21994,53,1.6,0.047650578,0
2022,8,16,2022-08-16,-168.74834,61.01698,-21993,33,8,0.04475718,9.20522696023297
2022,8,16,2022-08-16,-168.767095,61.33809,-21992,31,7.9,0.044648604,0
2022,8,15,2022-08-15,-168.10485,61.67958,-21991,26,8.3,0.0459424,34.913282719231
2022,8,15,2022-08-15,-168.123685,62.000115,-21990,25,7.2,0.044130526,0
2022,8,15,2022-08-15,-168.83506,61.991995,-21989,33,4.6,0.042718597,141.390411300259
2022,8,15,2022-08-15,-168.797375,61.658665,-21988,33,6.1,0.041706378,36.1095849656376
2022,8,14,2022-08-14,-169.5082,61.67318,-21987,38,3.8,0.043384054,2.18974464673126
2022,8,14,2022-08-14,-169.55111,62.031705,-21986,38,1.6,0.042712803,0
2022,8,15,2022-08-15,-172.923725,61.32958,-21985,66,-0.5,0.050966956,28.4498057918154
2022,8,14,2022-08-14,-172.23197,61.34158,-21984,61,-0.1,0.021891897,0
2022,8,14,2022-08-14,-172.309445,61.661095,-21983,59,-0.3,0.05032204,0
2022,8,14,2022-08-14,-172.366005,61.998495,-21982,53,-0.6,0.043926125,0
2022,8,14,2022-08-14,-172.417795,62.325695,-21981,52,-0.5,0.044749056,0
2022,8,13,2022-08-13,-171.789965,62.671815,-21980,47,-1.4,0.04820816,0
2022,8,13,2022-08-13,-171.13945,62.981565,-21979,44,-1.3,0.046106964,0
2022,8,13,2022-08-13,-171.11828,63.263795,-21978,31,-1.4,0.02264168,0
2022,8,13,2022-08-13,-170.4893,62.94916,-21977,39,-1.5,0.030648897,0
2022,8,12,2022-08-12,-171.06394,62.66412,-21975,43,-1.2,0.04900392,0
2022,8,13,2022-08-13,-167.42937,62.357455,-21972,23,7.3,0.0443702,345.952914343411
2022,8,13,2022-08-13,-167.393235,62.65413,-21971,27,5.8,0.044160649,7.51800545322601
2022,8,13,2022-08-13,-166.75536,62.63388,-21970,22,9.4,0.038453056,0.36408029572474
2022,8,13,2022-08-13,-166.74467,62.321945,-21969,18,10.3,0.041149786,0.729043888587902
2022,8,13,2022-08-13,-167.45715,63.002495,-21968,31,3.9,0.04250842,9.50399944293389
2022,8,12,2022-08-12,-166.743765,63.00431,-21967,25,8.5,0.0453966,1.76224651185331
2022,8,12,2022-08-12,-165.997665,63.00918,-21966,17,9.4,0.039127445,11.6286662724847
2022,8,12,2022-08-12,-166.044755,63.33164,-21965,19,7.7,0.042053988,1.04627413694987
2022,8,12,2022-08-12,-165.300145,63.331575,-21964,11,8.9,0.041560722,2.11738381253338
2022,8,11,2022-08-11,-171.849185,63.00125,-21959,52,-1.2,0.05127445,3.86157238156626
2022,8,11,2022-08-11,-172.583205,62.99895,-21958,59,-1.7,0.053799175,2.56509509671849
2022,8,11,2022-08-11,-173.279055,63.00087,-21957,67,-1.6,0.054279,57.1860203762044
2022,8,11,2022-08-11,-174.02492,62.993045,-21956,72,-1.6,0.057515743,2.15593146384286
2022,8,10,2022-08-10,-173.43322,63.33898,-21955,69,-1.7,0.052499397,0
2022,8,10,2022-08-10,-172.627455,63.325925,-21954,61,-1.4,0.052963716,291.142713626816
2022,8,10,2022-08-10,-171.9903,63.29589,-21953,56,-1.6,0.02417937,0
2022,8,10,2022-08-10,-172.694685,63.66676,-21952,53,-0.7,0.04622657,294.203095752075
2022,8,9,2022-08-09,-172.077605,63.697055,-21951,36,-0.9,0.030845276,0
2022,8,9,2022-08-09,-172.042465,64.0026,-21950,51,-0.1,0.048013728,0
2022,8,9,2022-08-09,-171.332535,63.99876,-21949,26,5.5,0.045904644,0
2022,8,9,2022-08-09,-171.031235,63.699535,-21948,19,7.2,0.02493218,4307.68589028316
2022,8,8,2022-08-08,-170.55256,63.97803,-21947,27,4.2,0.044928244,0
2022,8,8,2022-08-08,-170.59913,64.31873,-21946,34,0.9,0.043516743,0
2022,8,8,2022-08-08,-171.348475,64.332535,-21945,44,0.8,0.018481159,105.296426484941
2022,8,11,2022-08-11,-166.05882,63.670615,-21944,23,5.2,0.043386518,1.61340442208338
2022,8,11,2022-08-11,-166.78848,63.66568,-21943,26,4.4,0.042836275,0
2022,8,11,2022-08-11,-166.76869,63.328655,-21942,23,5.7,0.041951448,35.2312034616779
2022,8,11,2022-08-11,-167.56633,63.32786,-21941,31,3.8,0.043836234,18.4778646815326
2022,8,10,2022-08-10,-168.27987,63.66443,-21937,28,2.5,0.042381192,0
2022,8,10,2022-08-10,-168.254575,63.34629,-21936,24,3.1,0.040806524,0
2022,8,10,2022-08-10,-168.20187,62.9865,-21935,36,1.7,0.041373342,0
2022,8,10,2022-08-10,-168.198525,62.664035,-21934,30,3.3,0.041922832,0
2022,8,9,2022-08-09,-168.16825,62.3406,-21923,27,4.7,0.04310449,38.2790748713185
2022,8,9,2022-08-09,-168.87414,62.33632,-21922,31,2.9,0.042138954,0
2022,8,9,2022-08-09,-169.586915,62.35028,-21921,32,1.5,0.042452876,0
2022,8,9,2022-08-09,-170.27695,62.333215,-21920,37,0.7,0.044207181,0
2022,8,9,2022-08-09,-170.301315,62.684015,-21919,39,-0.3,0.044469003,0
2022,8,8,2022-08-08,-169.601185,62.66045,-21918,36,0.5,0.0418864,0
2022,8,8,2022-08-08,-168.889095,62.665555,-21917,32,-0.1,0.043750274,0
2022,8,8,2022-08-08,-168.82471,62.86239,-21916,36,0.6,0.042045022,0
2022,8,8,2022-08-08,-170.648605,64.64899,-21911,46,0.9,0.031559,0
2022,8,7,2022-08-07,-169.88696,64.65893,-21910,45,0.8,0.047466153,0
2022,8,7,2022-08-07,-169.82796,64.32179,-21909,36,1.4,0.042620705,0
2022,8,7,2022-08-07,-169.784375,63.990815,-21908,33,2.2,0.02189935,6.75819145317099
2022,8,7,2022-08-07,-169.73702,63.662105,-21907,37,5.3,0.04357422,1856.14338019131
2022,8,6,2022-08-06,-169.001755,63.670525,-21906,33,4.6,0.043289592,0
2022,8,6,2022-08-06,-169.051885,64.00589,-21905,33,3,0.04548096,164.02468197681
2022,8,6,2022-08-06,-169.11643,64.31985,-21904,38,1.1,0.043472102,0
2022,8,6,2022-08-06,-169.136445,64.638305,-21903,42,1.8,0.048156758,0
2022,8,5,2022-08-05,-168.3688,64.664575,-21902,38,3.6,0.043493,0
2022,8,5,2022-08-05,-168.357535,64.994625,-21901,43,2.8,0.0498491,0
2022,8,5,2022-08-05,-169.116815,65.005145,-21900,46,1.5,0.050103551,0
2022,8,5,2022-08-05,-169.863215,65.003085,-21899,48,0.9,0.04789148,8.33133576160102
2022,8,7,2022-08-07,-167.53972,63.68443,-21898,25,4,0.044918862,0
2022,8,7,2022-08-07,-167.57013,64.013565,-21897,31,3.6,0.045953271,1.65385397701069
2022,8,7,2022-08-07,-168.29402,64.023125,-21896,33,3.5,0.044684633,35.2693956331699
2022,8,7,2022-08-07,-168.36378,64.33917,-21895,36,4.2,0.040675382,340.869570690203
2022,8,6,2022-08-06,-167.576195,64.344405,-21882,28,2.7,0.04321651,0
2022,8,6,2022-08-06,-166.8288,64.33481,-21881,26,4.4,0.046587904,1.37374714260594
2022,8,6,2022-08-06,-166.80728,64.00197,-21880,29,3.7,0.045820942,0
2022,8,6,2022-08-06,-166.04531,63.9939,-21879,19,5.9,0.042379636,0
2022,8,6,2022-08-06,-163.86013,63.670305,-21871,10,10.7,0.042772203,0.981946148530156
2022,8,6,2022-08-06,-164.62849,63.677525,-21870,8,10.9,0.043083508,0.348161064321875
2022,8,5,2022-08-05,-165.37059,63.67115,-21869,15,7.2,0.04218336,0.521532661219969
2022,8,5,2022-08-05,-165.31816,64.019425,-21868,15,8.8,0.041691232,2.06278384865192
2022,8,3,2022-08-03,-166.815735,64.658085,-21866,23,5.7,0.0466604,0
2022,8,3,2022-08-03,-166.03294,64.33846,-21865,21,7.4,0.050967552,2.15823589094489
2022,8,5,2022-08-05,-168.88522,65.221155,-21864,51,1.6,0.046515024,0
2022,8,4,2022-08-04,-168.42497,65.343345,-21863,51,2.2,0.046594614,4.85034600780253
2022,8,4,2022-08-04,-167.691295,65.32508,-21862,37,6.6,0.043539168,27.0101624358095
2022,8,4,2022-08-04,-167.59987,64.9887,-21861,30,4.8,0.045098504,17.0515633955397
2022,8,4,2022-08-04,-167.604155,64.690335,-21860,27,2.6,0.04389735,0
2022,8,5,2022-08-05,-163.06356,63.669345,-21855,11,10.1,0.042988896,0
2022,8,4,2022-08-04,-163.042885,63.991775,-21854,15,9.9,0.039137868,1.073129481657
2022,8,4,2022-08-04,-162.290175,63.99625,-21853,14,10.2,0.046821252,0.89702855446924
2022,8,4,2022-08-04,-161.52821,64.0007,-21852,14,9.7,0.044930688,2.93785841872708
2022,8,3,2022-08-03,-161.578445,64.32134,-21843,11,11,0.040375212,0.643959467011591
2022,8,3,2022-08-03,-162.289915,64.331225,-21842,15,11.6,0.04235274,2.59723455908638
2022,8,3,2022-08-03,-163.1278,64.24725,-21841,17,10.7,0.04351305,0
2022,8,3,2022-08-03,-163.7846,64.338045,-21840,15,11.2,0.045572787,0.219429195761058
2022,8,2,2022-08-02,-163.832905,63.996575,-21833,15,10.8,0.042110464,1.2348474716403
2022,8,2,2022-08-02,-164.55016,64.003325,-21832,16,10.2,0.044849545,0
2022,8,2,2022-08-02,-164.539405,64.321225,-21831,12,12,0.043572872,3.07530795766687
2022,8,2,2022-08-02,-165.31448,64.32042,-21830,21,11.4,0.048468203,3.30113332239695
2022,7,30,2022-07-30,-172.44624,62.65155,-21807,52,-1.2,0.048463668,0
2022,7,30,2022-07-30,-173.129855,62.661405,-21806,62,-1.5,0.052941376,0
2022,7,30,2022-07-30,-173.95076,62.65939,-21805,68,-1.5,0.052913784,2.75920542745535
2022,7,30,2022-07-30,-174.655465,62.662005,-21804,71,-1.6,0.05600727,0
2022,7,29,2022-07-29,-175.28957,62.330405,-21803,76,-1.6,0.055826878,81.6810855874835
2022,7,29,2022-07-29,-174.58062,62.326555,-21802,69,-1.5,0.05107995,0
2022,7,29,2022-07-29,-173.846355,62.33338,-21801,62,-1.3,0.05231109,0
2022,7,29,2022-07-29,-173.169555,62.33188,-21800,58,-1.3,0.056687763,0
2022,7,29,2022-07-29,-173.082955,62.00947,-21799,55,-0.9,0.05098856,0
2022,7,29,2022-07-29,-173.10262,61.675715,-21798,63,-1,0.049500224,0
2021,8,6,2021-08-06,-166.109065,63.67123,-21018,24,7.5,0.044396436,230.649144899829
2021,8,5,2021-08-05,-166.77645,63.680525,-21017,27,4.6,0.043763726,56.6679354495547
2021,8,5,2021-08-05,-166.823305,64.00184,-21016,30,3.2,0.042660852,0
2021,8,5,2021-08-05,-166.835115,64.3544,-21015,28,5.3,0.04157472,27.5407747785193
2021,8,5,2021-08-05,-166.85066,64.674045,-21014,23,10.1,0.04273479,1.28700761136301
2021,8,17,2021-08-17,-168.01277,60.692485,-20818,27,9.1,0.049346154,21.0756039872935
2021,8,16,2021-08-16,-168.05467,61.0056,-20817,28,9.1,0.04218093,344.23138607897
2021,8,16,2021-08-16,-168.7449,61.01409,-20816,33,8.4,0.046253529,125.179637644514
2021,8,16,2021-08-16,-169.427505,61.01061,-20815,39,7.8,0.045016483,14392.1727514786
2021,8,16,2021-08-16,-169.41532,61.32372,-20814,38,7.6,0.044208916,101.337024413808
2021,8,17,2021-08-17,-168.70247,60.66512,-20813,36,8.5,0.045807112,0
2021,8,16,2021-08-16,-169.368795,60.671735,-20812,41,7.7,0.04869736,205.349940941357
2021,8,16,2021-08-16,-170.054575,60.67186,-20811,48,4.5,0.049145958,0
2021,8,16,2021-08-16,-170.753935,60.67469,-20810,57,3.6,0.052007556,0
2021,8,16,2021-08-16,-170.805845,60.999635,-20809,52,3.5,0.049961025,9.3272706074385
2021,8,16,2021-08-16,-168.70062,61.320055,-20808,32,8.4,0.047545308,19.7706154306541
2021,8,15,2021-08-15,-168.003905,61.32454,-20807,27,9.2,0.045726999,256.522410316059
2021,8,15,2021-08-15,-167.358435,61.309525,-20806,21,10,0.041285412,282.908645794791
2021,8,15,2021-08-15,-167.319575,60.987575,-20805,20,10.1,0.04389183,249.932618439468
2021,8,15,2021-08-15,-166.741525,60.97929,-20804,18,10.5,0.042216068,2.93727023558897
2021,8,16,2021-08-16,-170.115065,60.99985,-20803,47,4.9,0.049452688,108.426866503192
2021,8,15,2021-08-15,-170.179565,61.327975,-20802,46,4.3,0.051409828,60.2997543582523
2021,8,15,2021-08-15,-170.839695,61.33833,-20801,48,2.7,0.050796988,4530.24891948318
2021,8,15,2021-08-15,-170.9271,61.661175,-20800,48,2,0.05051795,0
2021,8,15,2021-08-15,-170.2141,61.67021,-20799,45,3.2,0.05298423,6.49249786209972
2021,8,15,2021-08-15,-166.773825,61.366265,-20798,14,11,0.04221504,77.934309667834
2021,8,14,2021-08-14,-166.763915,61.657315,-20797,20,10.2,0.04052175,99.2059819726443
2021,8,14,2021-08-14,-167.37308,61.690615,-20796,22,9.7,0.045946824,207.848969060408
2021,8,14,2021-08-14,-167.39539,61.99786,-20795,23,8.9,0.044541826,1.61645820267898
2021,8,14,2021-08-14,-166.72792,61.99935,-20794,20,10.2,0.042325884,72.7687105129334
2021,8,13,2021-08-13,-166.71915,60.669965,-20787,19,10.8,0.043193085,46.7667451861797
2021,8,13,2021-08-13,-167.34596,60.653975,-20785,23,9.7,0.045765021,5507.91837285511
2021,8,14,2021-08-14,-169.467605,61.667485,-20784,38,5.1,0.042835855,6.41985551589901
2021,8,13,2021-08-13,-168.79037,61.66585,-20783,34,7.5,0.044008199,5689.82611626529
2021,8,13,2021-08-13,-168.09308,61.68086,-20782,26,8.1,0.044766344,0
2021,8,13,2021-08-13,-168.130655,61.999715,-20781,26,8.4,0.045812016,218.610767969696
2021,8,13,2021-08-13,-168.79878,61.99519,-20780,33,3.8,0.042753724,66.7778086418858
2021,8,12,2021-08-12,-169.5518,62.017705,-20779,39,1.8,0.042900044,0
2021,8,12,2021-08-12,-169.58511,62.31809,-20778,34,-0.3,0.044129344,0
2021,8,12,2021-08-12,-168.874705,62.32697,-20777,32,1.3,0.043781728,108.447067233162
2021,8,12,2021-08-12,-168.157475,62.341485,-20776,28,3.3,0.044813832,2.56617198011543
2021,8,12,2021-08-12,-167.47154,62.342515,-20775,24,8.7,0.04484972,2.14048159052052
2021,8,11,2021-08-11,-166.72109,62.33807,-20773,19,10.2,0.044944797,53.9550773808145
2021,8,11,2021-08-11,-166.763945,62.663465,-20772,23,9.6,0.0428582,0
2021,8,11,2021-08-11,-167.48342,62.662255,-20771,25,3,0.044062824,4.53897371625568
2021,8,11,2021-08-11,-168.18579,62.64567,-20770,32,1,0.042964314,0
2021,8,11,2021-08-11,-167.424855,62.9969,-20695,34,2,0.043406064,0
2021,8,10,2021-08-10,-166.75036,63.00235,-20694,26,8.9,0.0456318,2.5201723359587
2021,8,10,2021-08-10,-166.720785,63.326175,-20693,25,8.2,0.044426816,67.0766052647122
2021,8,10,2021-08-10,-166.034275,63.32333,-20692,21,9.4,0.046307763,207.092707112628
2021,8,10,2021-08-10,-166.024015,63.00607,-20691,19,9.8,0.04414392,18.2358068789541
2021,8,9,2021-08-09,-165.337685,63.3354,-20678,14,11.2,0.04438369,0
2021,8,9,2021-08-09,-164.56674,63.665845,-20677,8,11.9,0.043306035,0
2021,8,9,2021-08-09,-163.807805,63.66746,-20676,12,12.5,0.04142779,1.08622738504757
2021,8,9,2021-08-09,-163.057025,63.665455,-20675,13,11.7,0.039361168,0
2021,8,8,2021-08-08,-162.31459,63.998065,-20674,15,5.7,0.0417439,1.43733575444556
2021,8,8,2021-08-08,-161.567645,64.000315,-20673,16,4.7,0.041024928,0
2021,8,8,2021-08-08,-161.57037,64.307535,-20672,12,11.1,0.040903302,0.733437119575334
2021,8,8,2021-08-08,-162.26762,64.340615,-20671,16,6.3,0.040476384,0
2021,8,7,2021-08-07,-163.07422,64.02365,-20670,17,8.4,0.040229802,1.7400035923617
2021,8,7,2021-08-07,-163.16383,64.2493,-20669,18,7.7,0.036290719,0
2021,8,7,2021-08-07,-163.833165,64.332815,-20668,16,9.5,0.038247471,0
2021,8,7,2021-08-07,-163.84167,64.005645,-20667,17,8.1,0.040187055,5.10114513243133
2021,8,7,2021-08-07,-164.567845,64.000365,-20666,17,11.1,0.041155961,0
2021,8,6,2021-08-06,-164.56584,64.33082,-20665,13,8.5,0.039043253,0
2021,8,6,2021-08-06,-165.3226,64.309745,-20664,19,10.7,0.037110596,0
2021,8,6,2021-08-06,-165.3112,63.993235,-20663,15,10.8,0.039103344,16.3668866785408
2021,8,6,2021-08-06,-165.319985,63.66752,-20662,16,10.6,0.041195707,112.511723612366
2021,8,2,2021-08-02,-166.054845,64.002595,-20661,21,8.3,0.0431256,69.7033780399577
2021,8,2,2021-08-02,-166.020675,64.332225,-20660,21,9.3,0.048356352,28.5794925142409
2021,8,1,2021-08-01,-167.88624,65.265275,-20659,31,8.4,0.04074504,1.59528619925272
2021,8,1,2021-08-01,-167.614405,64.978615,-20658,31,9.3,0.040476135,0
2021,8,1,2021-08-01,-167.605295,64.657665,-20657,28,7.4,0.040965266,44.1837726624307
2021,8,1,2021-08-01,-167.57719,64.333085,-20656,28,6.3,0.039910393,86.5689295517586
2021,7,31,2021-07-31,-168.362725,65.32447,-20655,50,4.9,0.045997848,14.7833002970052
2021,7,31,2021-07-31,-168.339065,64.994345,-20654,41,3.4,0.037746812,0
2021,7,31,2021-07-31,-168.331795,64.653955,-20653,36,1.6,0.039920452,0
2021,7,31,2021-07-31,-168.334425,64.331415,-20652,37,0.7,0.04052528,0
2021,7,30,2021-07-30,-169.097245,64.33431,-20651,38,0.3,0.041143833,0
2021,7,30,2021-07-30,-169.15643,64.65804,-20650,41,-0.1,0.04613882,0
2021,7,30,2021-07-30,-169.10073,65.017845,-20649,46,1.3,0.04527814,9.16557084721236
2021,7,30,2021-07-30,-168.947575,65.252895,-20648,49,2.2,0.04309992,0
2021,7,30,2021-07-30,-167.56952,64.028995,-20647,32,3.5,0.043662988,102.146009796673
2021,7,30,2021-07-30,-167.528985,63.66072,-20646,26,3.3,0.043965702,293.865431740405
2021,7,30,2021-07-30,-167.564485,63.3267,-20645,32,2.1,0.043764261,0
2021,7,29,2021-07-29,-168.283725,63.372045,-20644,26,0.4,0.04452132,159.361851804933
2021,7,29,2021-07-29,-168.26882,63.68902,-20643,30,0.9,0.044116035,1055.05855183948
2021,7,29,2021-07-29,-168.3144,64.0101,-20642,34,0.7,0.04269552,0
2021,7,29,2021-07-29,-169.0628,63.99764,-20641,32,6.4,0.040698984,471.756248264084
2021,7,29,2021-07-29,-169.950965,65.009085,-20640,46,0.9,0.04518983,0
2021,7,29,2021-07-29,-170.62823,64.653585,-20638,45,0.8,0.029862972,0
2021,7,29,2021-07-29,-169.90694,64.65693,-20637,44,0.3,0.04510314,11.3074167341786
2021,7,29,2021-07-29,-169.83788,64.316715,-20636,36,0.3,0.04314984,0
2021,7,28,2021-07-28,-170.67872,64.28089,-20635,31,0.6,0.043421402,18.5392447715069
2021,7,28,2021-07-28,-171.105935,64.233985,-20634,37,0.3,0.04254316,82.2693941869856
2021,7,28,2021-07-28,-171.051215,63.6988,-20633,18,6.7,0.042264048,0
2021,7,27,2021-07-27,-170.552865,63.99391,-20632,26,3,0.04287733,13.7601851607831
2021,7,27,2021-07-27,-171.351435,64.04661,-20631,30,0.9,0.046090716,30.374880702656
2021,7,27,2021-07-27,-171.79476,64.01035,-20630,47,-0.9,0.047709885,3425.91477636133
2021,7,29,2021-07-29,-169.77538,63.98062,-20628,32,2.7,0.040772834,51.0143592177085
2021,7,28,2021-07-28,-169.66229,63.68538,-20627,37,6.7,0.04126401,3232.35671957233
2021,7,28,2021-07-28,-168.963455,63.68096,-20626,33,1.5,0.04410861,0
2021,7,27,2021-07-27,-168.200905,62.99652,-20625,37,0.8,0.04363706,3.48327774602597
2021,7,27,2021-07-27,-168.825805,62.865445,-20624,37,-0.2,0.044700522,787.910261987545
2021,7,27,2021-07-27,-168.896405,62.657235,-20623,32,0.2,0.045807496,216.340137867392
2021,7,27,2021-07-27,-169.62538,62.66026,-20622,37,-0.7,0.04241246,14.2410980169507
2021,7,27,2021-07-27,-172.673635,63.657025,-20621,52,-1.5,0.045964904,0
2021,7,26,2021-07-26,-171.99621,63.535055,-20620,33,-1,0.040740435,0
2021,7,26,2021-07-26,-171.99726,63.24515,-20619,56,-1.5,0.048476316,7.3231637486644
2021,7,26,2021-07-26,-172.62468,63.33523,-20617,61,-1.1,0.0461897,0
2021,7,26,2021-07-26,-173.357445,63.339025,-20616,68,-1.6,0.046158651,30.3301758103806
2021,7,27,2021-07-27,-170.364425,62.674705,-20615,40,-0.9,0.044538584,4.715012942486
2021,7,26,2021-07-26,-170.48452,62.944735,-20614,39,-1.4,0.043548285,0
